0,A,"Digg-like search result ranking with Lucene / Solr? I'm using Solr for search. I have documents that have an integer field ""popularity"". I want to rank results by a combination of normal fulltext search relevance and popularity. It's kinda like search in digg - result ranking is based on the search relevance as well as how many digs a posting has. I don't have any specific ranking algorithm in mind. But is this something that can be done with solr? Solr's FunctionQuery is exactly what you need: http://wiki.apache.org/solr/FunctionQuery would be good if you could add an example your self based on the original question :)"
1,A,"Associating multivalued fields within a document? Say I have a Lucene index of Customers. Each Customer has the products they've ordered. Let's say these two fellas represent two documents in my index: Name: John Smith Product: Chicken Sandwich Price: $10 Product: Dodge Challenger Price: $35000 Name: John Q. Public Product: Chicken Sandwich Price: $15 Product: Audi TT Price: $35000 Given that my index is Customer-centric rather than order-centric my documents would presumably look like this: <add> <doc> <field name=""Name"">John Smith</field> <field name=""Product"">Chicken Sandwich</field> <field name=""Price"">10</field> <field name=""Product"">Dodge Challenger</field> <field name=""Price"">35000</field> </doc> <doc> <field name=""Name"">John Q. Public</field> ... Which would end up munging together all of the prices and products as multivalued fields and losing their relative associations. How would I get this into my index--and how would I query it--such that a search for ""Every customer that has paid more than $12 for a chicken sandwich"" would return only John Q. Public? It sounds like the queries you need would need to have each separate transaction as a document. So for the example you gave the data would look like: <add> <doc> <field name=""Name"">John Smith</field> <field name=""Product"">Chicken Sandwich</field> <field name=""Price"">10</field> </doc> <doc> <field name=""Name"">John Smith</field> <field name=""Product"">Dodge Challenger</field> <field name=""Price"">35000</field> </doc> <doc> <field name=""Name"">John Q. Public</field> Given the above schema here's a possible query syntax for your example: Product:""Chicken Sandwich"" AND Price:[00000000 TO 00001200] For further information the Lucene documentation does a better job than I ever could! The only fly in this ointment is the data type of the price field. In terms of writing least code if you store it as a zero padded string (probably in cents if I understand the American money system!) that's the most straightforward approach. However the best performing approach (which may be important depending upon how many transactions you might have) is to use a numeric field (again with cents). The trouble come when using the Lucene query parser: it doesn't understand this field type. Anyway numeric field issues definitely come under the heading of a different question. Good luck! I'm not worried about the speed/index size here more curious what to do when I get duplicate customers back. For example a search for all the ""John""'s in your example would return 4 records not 2 and I'd rather not have to hand that de-duplication logic to my java project. Hmm I see what you mean. In that case your original schema was probably correct. My query is probably correct as well (does that mean I'd get a half correct answer??). The name would contain the information you require. How were you thinking about updating the index? I guess you'd need to read the existing entry delete the document and add it again. (Multiple values per field are OK in Lucene). Virtually all of my querying is customer-centric. As such converting my index to order-centric would end up giving me massively duplicated customer data. Is there is a standard way of culling out the duplicate customers? Nothing of what I've read (Filters Collectors Collation) seem to fit... If a customer ordered again you'd just update his record with all his orders. At any rate I suppose I need to keep digging. Thanks for the help! If you aren't ""store""ing the data (i.e. just using Lucene to index the data) then don't worry about it. Duplicating the data won't make much difference. It's all about the term query lookups. Try it on a sample of your data and see what the difference in index size is. I doubt you'll find it too worrying (unless you're very short of disk space)."
2,A,"Java Lucene integration with .Net I've got nutch and lucene setup to crawl and index some sites and I'd like to use a .net website instead of the JSP site that comes with nutch. Can anyone recommend some solutions? I've seen solutions where there was an app running on the index server which the .Net site used remoting to connect to. Speed is a consideration obviously so can this still perform well? Edit: could NHibernate.Search work for this? Edit: We ended up going with Solr index servers being used by our ASP.net site with the solrnet library. Instead of using Lucene you could use Solr to index with nutch (see here) then you can connect very easily to Solr using one of the two libraries available: SolrSharp and SolrNet. Hadoop is java-only AFAIK and I don't know its interoperability with other platforms... I'm running everything on debian anyways even asp.net I'm looking at hadoop compatibility too looks really good will it be able to take my lucene indexes? Haven't tried but it should... trying it is the only way to be sure :)  Instead of using Solr I wrote a java based indexer that runs in a cron job and a java based web service for querying. I actually didn't index pages so much as different types of data that the .net site uses to build the pages. So there's actually 4 different indexes each with a different document structure that can all be queried in about the same way (say: users posts messages photos). By defining an XSD for the web service responses I was able to both generate classes in .net and java to store a representation of the documents. The web service basically runs the query on the right index and fills out the response xml from the hits. The .net client parses that back into objects. There's also a json interface for any client side JavaScript.  Why not switch from java lucene to the dot net version. Sure it's an investment but it's mostly a class substitution exercise. The last thing you need is more layers that add no value other than just being glue. Less glue and more stuff is what you should aim for... lucene.net has no Hadoop provider which is why we're on solr now  In case it wasn't totally clear from the other answers Lucene.NET and Lucene (Java) use the same index format so you should be able continue to use your existing (Java-based) mechanisms for indexing and then use Lucene.NET inside your .NET web application to query the index. From the Lucene.NET incubator site: In addition to the APIs and classes port to C# the algorithm of Java Lucene is ported to C# Lucene. This means an index created with Java Lucene is back-and-forth compatible with the C# Lucene; both at reading writing and updating. In fact a Lucene index can be concurrently searched and updated using Java Lucene and C# Lucene processes how about using it with hadoop? How do you want to combine Lucene with Hadoop? Index data that's already in Hadoop? Store a distributed lucene index in Hadoop? The latter would probably require a special version of lucene in order to distribute/query but maybe someone's tried to do it but probably in java.  Got here by searching for a comparison between SolrNet and SolrSharp just thought I'd leave here my impressions. It seems like SolarSharp is a dead project (wasn't updated for a long time) so the only option is SolarNet. I hope this will help someone I would have left a comment to the accepted answer but I don't have enough reputation yet :)  I'm also working on this. http://today.java.net/pub/a/today/2006/02/16/introduction-to-nutch-2.html It seems you can submit your query to nutch and get the rss results back. edit: Got this working today in a windows form as a proof of concept. Two textboxes(searchurl and query) one for the server url and one for the query. One datagrid view. private void Form1_Load(object sender EventArgs e) { searchurl.Text = ""http://localhost:8080/opensearch?query=""; } private void search_Click(object sender EventArgs e) { string uri; uri = searchurl.Text.ToString() + query.Text.ToString(); Console.WriteLine(uri); XmlDocument myXMLDocument = new XmlDocument(); myXMLDocument.Load(uri); DataSet ds = new DataSet(); ds.ReadXml(new XmlNodeReader(myXMLDocument)); SearchResultsGridView1.DataSource = ds; SearchResultsGridView1.DataMember = ""item""; } And it seems our division is probably going with windows search server express. well done We're starting to use Solr for this"
3,A,"How to get total match count in Solr/lucene I have a problem that i want to get total count of matched text in solr. but when i want to perform search using solr i have to set max rows parameter. can anybody explain how i could get the total matched count using solr efficiently? You can get the total result count independently from max rows defined through the numFound attribute in the Solr response. @Ahsan: like I said use the numFound attribute. i think that if we search some term like ""Contents:risk"" the numFound will tell us how many times this term exists in all the lucene indexed documents right? but can we get the total count of lucene indexed documents having the search term no matter one indexed document contains search term more than once.. @Ahsan: numFound counts documents not occurrences. can we the total count of documents where that search term exists.. thank you very much for ur responses"
4,A,How can I search on a list of values using Solr/Lucene? Given the following query: (field:value1 OR field:value2 OR field:value3 OR ... OR field:value50) Can this be broken down into something less verbose? Basically I have hundreds of category IDs and I need to search for items under large groups of category IDs (20-50 at a time). In MySQL I'd just use field IN(value1 value2 value3) rather than (field = value1 OR field = value2 etc...). Is there a simpler way for Solr/Lucene? http://stackoverflow.com/questions/2533815/solr-range-query-for-specefic-id-like-solr-selectqx1-2-5-11-64589 Use field:(value1 value2 value3) or if your default operator is AND then use field:(value1 OR value2 OR value3) Perfect thanks!
5,A,"How to match against subsets of a search string in SOLR/lucene I've got an unusual situation. Normally when you search a text index you are searching for a small number of keywords against documents with a larger number of terms. For example you might search for ""quick brown"" and expect to match ""the quick brown fox jumps over the lazy dog"". I have the situation where I have lots of small phrases in my document store and I wish to match them against a larger query phrase. For example if I have a query: ""the quick brown fox jumps over the lazy dog"" and the documents ""quick brown"" ""fox over"" ""lazy dog"" I'd like to find the documents that have a phrase that occurs in the query. In this case ""quick brown"" and ""lazy dog"" (but not ""fox over"" because although the tokens match it's not a phrase in the search string). Is this sort of query possible with SOLR/lucene? only setting mm parameter will not satisfy your needs since ""the quick brown fox jumps over the lazy dog"" will match all three documents ""quick brown"" ""fox over"" ""lazy dog"" and as you said: I'd like to find the documents that have a phrase that occurs in the query. In this case ""quick brown"" and ""lazy dog"" (but not ""fox over"" because although the tokens match it's not a phrase in the search string).  Sounds like you want the DisMax ""minimum match"" parameter. I wrote a blog article on the concept here a little while: http://blog.websolr.com/post/1299174416. There's also the Solr wiki on minimum match. The ""minimum match"" concept is applied against all the ""optional"" terms in your query -- terms that aren't explicitly specified using +/- whether they are ""+mandatory"" or ""-prohibited"". By default the minimum match is 100% meaning that 100% of the optional terms must be present. In other words all of your terms are considered mandatory. This is why your longer query isn't currently matching documents containing shorter fragments of that phrase. The other keywords in the longer search phrase are treated as mandatory. If you drop the minimum match down to 1 then only one of your optional terms will be considered mandatory. In some ways this is the opposite of the default of 100%. It's like your query of quick brown fox… is turned into quick OR brown OR fox OR … and so on. If you set your minimum match to 2 then your search phrase will get broken up into groups of two terms. A search for quick brown fox turns into (quick brown) OR (brown fox) OR (quick fox) … and so on. (Excuse my psuedo-query there I trust you see the point.) The minimum match parameter also supports percentages -- say 20% -- and some even more complex expressions. So there's a fair amount of tweakability.  It sounds like you want to use ShingleFilter in your analysis so that you index word bigrams: so add ShingleFilterFactory at both query and index time. At index time your documents are then indexed as such: ""quick brown"" -> quick_brown ""fox over"" -> fox_over ""lazy dog"" -> lazy_dog At query time your query becomes: ""the quick brown fox jumps over the lazy dog"" -> ""the_quick quick_brown brown_fox fox_jumps jumps_over over_the the_lazy lazy_dog"" This is still no good by default it will form a phrase query. So in your query analyzer only add PositionFilterFactory after the ShingleFilterFactory. This ""flattens"" the positions in the query so that the queryparser treats the output as synonyms which will yield a booleanquery with these subs (all SHOULD clauses so its basically an OR query): BooleanQuery: the_quick OR quick_brown OR brown_fox OR ... this should be the most performant way as then its really just a booleanquery of termqueries. well if you have a document with 3 tokens what i described will index two bigrams (quick brown fox -> quick_brown brown_fox). So it should generally work fine as well? Since you are only indexing bigrams it could return some false positives (imagine a query like ""brown fox quick brown dog"" this will match the 3-token document even though it doesnt actually contain ""quick brown fox"" but does contain both word bigrams) but its likely this will be rare? Thanks Robert. I'm still digesting your answer but seems reasonable. It seems to assume a fixed single size. Can be it adapted if you also have documents with 3 or more tokens?"
6,A,How to index forum discussions for search? For a discussion forum does it work better to index each entry inside a discussion thread as a separate lucene document or simple concat all entries within a discussion into one big block of text and index a whole discussion thread as a single lucene document? If you concatenate all entries within a discussion you run into the error where you cannot pin point the exact entry you want to retrieve. Lucene should be able to quickly index and search each entry (post/thread/whatever). Mashing them all together just seems overkill. With your suggestion the problem comes about when you want to display search results. You could potentially get 20 entries for the same discussion thread in your search result because all entries simply included the same word. Can you see what I mean? True it could return multiple entries but you still have control over what is ultimately displayed and you should be able to distinctly select singular instances of each entry.  If you decide to index them separately you can use Solr which is about to support search result collapsing: http://www.lucidimagination.com/blog/2010/09/16/2446/  Depends on what kind of search capabilities you are looking for. For eg if you want the users to be able to search for keywords that occurred in threads on some particular date then you must index all entries as separate documents with a date (as a NumericField searchable using a NumericRangeFilter). Indexing every entry as a separate document will also enable you to score each entry using the Lucene scorers which will help in retrieving the most relevant entries (and not threads) as a response to a query. Additionally you can also add the thread topic as a separate field to each entry-document (at the cost of little more space). Concatenating all entries is not a good idea if you want to point the user to the exact entry of interest. As to your concern(comment on Ryan's answer) on returning multiple entries from the same thread you can add a thread id to each entry while indexing. Then at the time of displaying results you can display only the entry for each thread id (the entry with the highest score could be displayed along with the thread topic)  I will prefer to index each entry separately. It will make the design more flexible as your system should have some kind of topic entity to group the entries in the same thread. And another issue to index with concatenation is it would need to re-index once new entry is posted which has performance impact.
7,A,"In Lucene how can a TokenFilter emit more than one term? I'm working with Lucene 3.2. How can I use a TokenFilter that doesn't just filter/modify a term but can also insert other terms into the stream? For example I want a filter that take as input ""tv42lcd"" and insert into the stream the words ""tv42lcd"" ""tv"" ""42"" ""lcd"". I'm aware that I could do this by implementing my own Tokenizer. But I rather still use the provided StandardTokenizer. How would your tokenizer know where to split the terms? e.g. why not ""tv42lcd"" ""tv"" ""42"" ""lc"" ""d"" or ""tv4"" ""2l"" ""cd""? This is just an example. But in my application I split based on the numeric chars. You can always mix default with custom: use StandardTokenizer logic where possible then wrap its output and add custom tokenization on the top. You can achieve this by extending but it's almost always better to use composition."
8,A,"Lucene: Indexsearcher: java.lang.UnsupportedOperationException I get the following error message java.lang.UnsupportedOperationException with Lucene search method: topDocs = searcher.search(booleanQuery null 100); when I'm trying to use the following implementation of MB25 Okapi Search (http://nlp.uned.es/~jperezi/Lucene-BM25)  booleanQuery.add(new BM25BooleanQuery(current_tags[i] ""tags"" new StandardAnalyzer()) BooleanClause.Occur.SHOULD); searcher = new IndexSearcher(INDEX_DIR); topDocs = searcher.search(booleanQuery null 100); I'm using an old version of Lucene: Lucene 2.4.1 (I cannot upgrade!) Can you help me to understand why I get such error ? thanks java.lang.UnsupportedOperationException at org.apache.lucene.search.Query.createWeight(Query.java:88) at org.apache.lucene.search.BooleanQuery$BooleanWeight.(BooleanQuery.java:185) at org.apache.lucene.search.BooleanQuery.createWeight(BooleanQuery.java:360) at org.apache.lucene.search.Query.weight(Query.java:95) at org.apache.lucene.search.Searcher.createWeight(Searcher.java:185) at org.apache.lucene.search.Searcher.search(Searcher.java:136) at NVoting.(NVoting.java:159) at Main.main(Main.java:8) Update BooleanQuery.java weights.add(c.getQuery().createWeight(searcher)); Query.java Weight weight = query.createWeight(searcher); The full stack trace will tell you where the exception was thrown and you can use that to investigate why. There might even be a note why this exception is deliberately thrown. If you look at Query API here method you are calling at org.apache.lucene.search.Query.createWeight(Query.java:88) takes Searcher object as parameter while you are passing a Query object. Hope this direct you on the right way. But then shouldn't I get a compiling error ? Anyway I've checked the code you mentioned and I've added the source to the question. It is correct the searcher is always passed (and not the query).  Here is what is happening: BM25BooleanQuery does not support the full Query API which includes createWeight(). While you can use most Lucene Query types as atoms in building a BooleanQuery this is not the case for BM25BooleanQuery. A BM25BooleanQuery has to stand on its own using BooleanTermQuery-s as its building blocks. If you stick to the instructions under ""How to use it"" in the URL you cited the queries should work. AFAIK there is no current solution to combining BM25 queries in Lucene into a larger query. Please see LUCENE-2091 and LUCENE-2392 for the state of the art on BM25 in Lucene. Sounds like a reasonable option - you can combine the resulting ScoreDoc[] s; This way you do not have to combine the queries. You will probably need to wrap this in a little code that indicates the source query of a specific document (unless you do not need this distinction). Thanks a lot I'm actually combining BM25BooleanQuery with MatchAllDocsQuery because I want to get all documents as result and not only the relevant ones. Maybe I can get such output differently you know how ? Maybe I can just combine the outputs of 2 different queries and not the queries themselves Not sure I got your last sentence. I actually need to remove from MatchAllDocsQuery results the documents returned by BM25BooleanQuery to avoid duplicates. I guess I can use doc ids for that... Also very important: my assumption is that if a doc is not returned by BM25 then its score is 0. (of course I haven't set any limit to results). Could you confirm this ? thanks One more thing: if I just pass the string ""tag1 tag2 tag3"" are the tags considered individually or not ? Or should I explicitly use BooleanTermQuery instead ? thanks @user680406 - I do not completely get your intention. Do you want to only keep documents NOT matching the query (i.e. a negative match?) You do need ids for this but better store separate ids. Do not use Lucene's doc ids as they are liable to change. About your second question - it depends on your analyzer. I guess the second option is better."
9,A,"What is best and most active open source .Net search technology? I'm trying to decide on an open source search/indexing technology for a .Net project. It seems like the standard out there for Java projects is Lucene but as far as .Net is concerned the Lucene.Net project seems to be pretty inactive. Is this still the best option out there? Or are there other viable alternatives? +1: I'm really interested in this. I tried going down the route of using SQL Server's full text indexing processor. It works well with searching binary files like pdf doc etc; but it is dog slow when searching regular columns. 6 seconds to search a 7000 row table is in my opinion unacceptable. For now I'm just using LIKE 'value%' simple searches which return extremely fast. While they were no 'full blown' releases (i.e. full documentation web site updates) of Lucene.Net for quite some time there are still fresh commits to its SVN repository. The latest release (2.3.2) for example was tagged in 07/24/09 (see here). Since the development is still active I would use it for new full-text-search projects. I kind of figured this was going to be the answer. Lucene.Net it is then. Thanks everybody!  If you don't really insist on .Net you can give Sphinx a try. Open source and available for all platforms (Windows / Linux).  SQLite has FTS3 (Full Text Search 3) that may do what you want it to do. I don't have direct experience with it but I believe it was developed explicitly to do what Lucene does at least in the simple case. I don't believe you can alter the tokenizer or anything (without modifying source code anyway) but it's an option. We use SQLite FTS in our product and it is very good and much faster than Lucene.NET for our specific cases.  I used to use DotLucene but ran into a number of problems. a major one was the fact that it required full trust to run. I have since moved to using SearchAroo: http://www.searcharoo.net/ it uses an XML data store and i have found its performance to be VERY similar to dot lucene. if you are looking for another option i'd definitely take a look.  I know this isn't open-source but it is a free and very comprehensive offering from Microsoft: Microsoft Search Server 2008 Express Out-of-the-box relevancy. Localized interface. Extensible search experience. No preset document limits. Continuous propagation indexing. Out-of-the-box indexing connectors Content summaries. Hit highlighting. Best bets and definitions. Query correction. Duplicate collapsing. Filter by property. Filter by language. Sort by date. E-mail/RSS alerts Interesting- I didn't know MS did a product like this. However the DB size limit is easily reached if you're going to use this for a search index. It's also not primarily designed for text-indexing and while text-indexing may work it'll perform rather poorly compared to something like lucene. ms search ... yuck!  After having used Lucene.Net in a couple projects I'd also like to add the suggestion of compiling the Java version of lucene into .net code with IKVM.NET. It works wonderfully and you never have to worry about being out-of-date with respect to the Java version. You also have the option of compiling all the extra libraries and using them as well (I'm using the GIS search stuff in one project). +1 for this obvious but easily overlooked option given Lucene.NET I haven't thought about this myself yet; did you encounter any obstacles that could make this difficult for non Java shops or is your experience with using IKVM for a project that size as smooth as it sounds like? @Mikos - pretty nifty idea; in case this turns out to be feasible with a project the size of Lucene it could be a nice precedence for this approach - or is this approach commonplace already and I've just been missing out? +1 I didn't even know this was available. Thanks. Have you thought of creating a codeplex project for this? Maybe setup a periodic build @Steffen - it really is that easy. The only problem I've run into was that the new version (3.0.2) of lucene uses a class that isn't available in the current version of IKVM's JVM. I ended up using SimpleFSLockFactory instead of NativeFSLockFactory.  Although its not .net i would recommend using Solr as its built on lucene and will be simple to integrate given the fact it returns XML/HTTP and JSON  Have a look at www.searcharoo.net. It has a crawler and features like work stemming indexing office documents/PDFs. The author is very active on the codeproject articles and responds to questions pretty quickly.  As I understand you need ""just"" a full-text index on your existing database and SQL Server full-text search in principle worked for you but your current implementation/setup is too slow. If I were you I wouldn't go for a completely different approach (just think about the mess to keep an external index in sync with your database or join query results from both etc.). Try to fix the performance issue with SQL Server as nobody would seriously assume that 6sec for searching 7k rows is the final word for a enterprise class solution that is used for some of the largest databases around... Maybe try to ask a new question about common pitfalls with this feature (I'm not an expert on this) and you might end up with a simple fix instead of a complete rebuild of your search architecture ;)  lucene.net will necessarily lag the java one since it is a port. I also don't like how the lucene port is a straight copy although it does make it easier on the docs I suppose. Something to consider is using Solr if you don't need super tight (binary) integration. I have used it before with good success. It is still powered by Lucene but I think it is better since it has some better features. You can use it from .net via an HTTP endpoint. One question to ask yourself is what you really need/want in a search solution. There are a lot of ways to go about implementing search and not all solutions work for every situation.  Lucene.net is implemented in nHibernate so if you also are looking for an O/R mapper the combination may be worth a deeper check. We currently develop a prototype and configuring Lucene is done in a bunch of minutes (we use fluent nhibernate). I am giving nHibernate a try as well. Thanks for the info."
